#datatype measurement,dateTime:2006-01-02 15:04:05,tag,double
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(0)_instructions_per_clocktick_(ipc),0.565861579054191
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(total_)_relative_frequency_(%),10.5801901329058
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(socket0)_relative_frequency_(%),10.5801901329058
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(7)_relative_frequency_(%),9.32496957213744
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(6)_relative_frequency_(%),9.33433199138657
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(5)_relative_frequency_(%),8.12345910183191
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(4)_relative_frequency_(%),8.12970071466467
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(3)_relative_frequency_(%),9.47476828012358
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(2)_relative_frequency_(%),9.47788908653996
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(1)_relative_frequency_(%),15.3949380519926
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(0)_relative_frequency_(%),15.3762132134944
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(total_)_thermal_headroom_below_tjmax,1.84467440715621E+19
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(socket0)_thermal_headroom_below_tjmax,25
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(7)_thermal_headroom_below_tjmax,27
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(6)_thermal_headroom_below_tjmax,27
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(5)_thermal_headroom_below_tjmax,28
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(4)_thermal_headroom_below_tjmax,28
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(3)_thermal_headroom_below_tjmax,26
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(2)_thermal_headroom_below_tjmax,26
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(1)_thermal_headroom_below_tjmax,26
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(0)_thermal_headroom_below_tjmax,26
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(total_)_core_c0-state_residency_(%),17.2
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(socket0)_core_c0-state_residency_(%),17.2
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(7)_core_c0-state_residency_(%),15
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(6)_core_c0-state_residency_(%),15
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(5)_core_c0-state_residency_(%),13.2
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(4)_core_c0-state_residency_(%),13.2
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(3)_core_c0-state_residency_(%),15.5
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(2)_core_c0-state_residency_(%),15.5
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(1)_core_c0-state_residency_(%),25.1
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(0)_core_c0-state_residency_(%),25.1
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(total_)_core_c1-state_residency_(%),5
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(socket0)_core_c1-state_residency_(%),5
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(7)_core_c1-state_residency_(%),4.1
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(6)_core_c1-state_residency_(%),4.1
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(5)_core_c1-state_residency_(%),5.2
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(4)_core_c1-state_residency_(%),5.2
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(3)_core_c1-state_residency_(%),4.3
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(2)_core_c1-state_residency_(%),4.2
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(1)_core_c1-state_residency_(%),6.6
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(0)_core_c1-state_residency_(%),6.6
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(total_)_core_c3-state_residency_(%),0.8
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(socket0)_core_c3-state_residency_(%),0.8
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(7)_core_c3-state_residency_(%),0.2
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(6)_core_c3-state_residency_(%),0.2
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(5)_core_c3-state_residency_(%),1.1
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(4)_core_c3-state_residency_(%),1.1
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(3)_core_c3-state_residency_(%),1.8
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(2)_core_c3-state_residency_(%),1.8
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(1)_core_c3-state_residency_(%),0
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(0)_core_c3-state_residency_(%),0
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(total_)_core_c6-state_residency_(%),0
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(socket0)_core_c6-state_residency_(%),0
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(7)_core_c6-state_residency_(%),0
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(6)_core_c6-state_residency_(%),0
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(5)_core_c6-state_residency_(%),0
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(4)_core_c6-state_residency_(%),0
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(3)_core_c6-state_residency_(%),0
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(2)_core_c6-state_residency_(%),0
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(1)_core_c6-state_residency_(%),0
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(0)_core_c6-state_residency_(%),0
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(total_)_core_c7-state_residency_(%),76.8
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(socket0)_core_c7-state_residency_(%),76.8
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(7)_core_c7-state_residency_(%),80.5
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(6)_core_c7-state_residency_(%),80.5
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(5)_core_c7-state_residency_(%),80.2
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(4)_core_c7-state_residency_(%),80.2
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(3)_core_c7-state_residency_(%),78.2
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(2)_core_c7-state_residency_(%),78.2
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(1)_core_c7-state_residency_(%),68.1
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_core_counters(0)_core_c7-state_residency_(%),68.1
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_qpi_counters(total_)_qpi_link_bandwidth,0
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_qpi_counters(socket0)_qpi_link_bandwidth,0
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_socket_counters(total_)_memory_read_bandwidth,1162383069
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_socket_counters(socket0)_memory_read_bandwidth,1162383069
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_socket_counters(total_)_memory_write_bandwidth,151997793
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_socket_counters(socket0)_memory_write_bandwidth,151997793
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_socket_counters(total_)_package/socket_consumed_energy,11
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_socket_counters(socket0)_package/socket_consumed_energy,11
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_socket_counters(total_)_dram/memory_consumed_energy,0
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_socket_counters(socket0)_dram/memory_consumed_energy,0
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c0-state_residency_(%),100
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c0-state_residency_(%),100
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c2-state_residency_(%),0
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c2-state_residency_(%),0
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c3-state_residency_(%),0
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c3-state_residency_(%),0
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c6-state_residency_(%),0
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c6-state_residency_(%),0
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c7-state_residency_(%),0
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c7-state_residency_(%),0
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c8-state_residency_(%),0
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c8-state_residency_(%),0
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c9-state_residency_(%),0
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c9-state_residency_(%),0
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c10-state_residency_(%),0
pcm_data,2024-11-13 16:27:00,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c10-state_residency_(%),0
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(total_)_clockticks,3949177474
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(socket0)_clockticks,3949177474
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(7)_clockticks,386672085
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(6)_clockticks,386968254
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(5)_clockticks,516487370
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(4)_clockticks,516970051
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(3)_clockticks,452871247
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(2)_clockticks,453143870
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(1)_clockticks,617853865
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(0)_clockticks,618210732
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(total_)_instructions_retired,2349853066
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(socket0)_instructions_retired,2349853066
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(7)_instructions_retired,211842115
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(6)_instructions_retired,211984910
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(5)_instructions_retired,372081092
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(4)_instructions_retired,372229400
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(3)_instructions_retired,298501191
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(2)_instructions_retired,298420507
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(1)_instructions_retired,292407020
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(0)_instructions_retired,292386831
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(total_)_l2_cache_misses,6768754
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(socket0)_l2_cache_misses,6768754
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(7)_l2_cache_misses,863857
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(6)_l2_cache_misses,573142
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(5)_l2_cache_misses,552006
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(4)_l2_cache_misses,1064526
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(3)_l2_cache_misses,632707
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(2)_l2_cache_misses,896239
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(1)_l2_cache_misses,460575
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(0)_l2_cache_misses,1725702
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(total_)_l3_cache_misses,1686770
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(socket0)_l3_cache_misses,1686770
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(7)_l3_cache_misses,239745
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(6)_l3_cache_misses,152114
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(5)_l3_cache_misses,99841
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(4)_l3_cache_misses,329333
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(3)_l3_cache_misses,128032
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(2)_l3_cache_misses,242449
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(1)_l3_cache_misses,122369
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(0)_l3_cache_misses,372887
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(total_)_instructions_per_clocktick_(ipc),0.59504132231405
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(socket0)_instructions_per_clocktick_(ipc),0.59504132231405
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(7)_instructions_per_clocktick_(ipc),0.547796610169492
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(6)_instructions_per_clocktick_(ipc),0.547917372163901
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(5)_instructions_per_clocktick_(ipc),0.720121796498351
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(4)_instructions_per_clocktick_(ipc),0.719827586206897
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(3)_instructions_per_clocktick_(ipc),0.65904486251809
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(2)_instructions_per_clocktick_(ipc),0.658663581139717
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(1)_instructions_per_clocktick_(ipc),0.473271107339839
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(0)_instructions_per_clocktick_(ipc),0.472970108119568
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(total_)_relative_frequency_(%),11.7532095167878
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(socket0)_relative_frequency_(%),11.7532095167878
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(7)_relative_frequency_(%),9.20637892831508
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(6)_relative_frequency_(%),9.21574134756421
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(5)_relative_frequency_(%),12.2990980869457
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(4)_relative_frequency_(%),12.3084605061948
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(3)_relative_frequency_(%),10.782386168586
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(2)_relative_frequency_(%),10.7886277814187
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(1)_relative_frequency_(%),14.7114814468059
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(0)_relative_frequency_(%),14.720843866055
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(total_)_thermal_headroom_below_tjmax,1.84467440715621E+19
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(socket0)_thermal_headroom_below_tjmax,26
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(7)_thermal_headroom_below_tjmax,28
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(6)_thermal_headroom_below_tjmax,28
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(5)_thermal_headroom_below_tjmax,28
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(4)_thermal_headroom_below_tjmax,28
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(3)_thermal_headroom_below_tjmax,28
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(2)_thermal_headroom_below_tjmax,28
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(1)_thermal_headroom_below_tjmax,27
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(0)_thermal_headroom_below_tjmax,27
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(total_)_core_c0-state_residency_(%),18.7
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(socket0)_core_c0-state_residency_(%),18.7
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(7)_core_c0-state_residency_(%),15.1
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(6)_core_c0-state_residency_(%),15.2
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(5)_core_c0-state_residency_(%),18.7
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(4)_core_c0-state_residency_(%),18.7
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(3)_core_c0-state_residency_(%),17.1
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(2)_core_c0-state_residency_(%),17.1
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(1)_core_c0-state_residency_(%),23.9
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(0)_core_c0-state_residency_(%),23.9
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(total_)_core_c1-state_residency_(%),4.5
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(socket0)_core_c1-state_residency_(%),4.5
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(7)_core_c1-state_residency_(%),3.7
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(6)_core_c1-state_residency_(%),3.7
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(5)_core_c1-state_residency_(%),4
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(4)_core_c1-state_residency_(%),4
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(3)_core_c1-state_residency_(%),3.7
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(2)_core_c1-state_residency_(%),3.7
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(1)_core_c1-state_residency_(%),6.4
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(0)_core_c1-state_residency_(%),6.4
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(total_)_core_c3-state_residency_(%),0.6
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(socket0)_core_c3-state_residency_(%),0.6
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(7)_core_c3-state_residency_(%),0.9
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(6)_core_c3-state_residency_(%),0.9
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(5)_core_c3-state_residency_(%),0.1
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(4)_core_c3-state_residency_(%),0.1
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(3)_core_c3-state_residency_(%),0.6
