#datatype measurement,dateTime:2006-01-02 15:04:05,tag,double
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(2)_core_c3-state_residency_(%),0.6
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(1)_core_c3-state_residency_(%),0.6
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(0)_core_c3-state_residency_(%),0.6
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(total_)_core_c6-state_residency_(%),0
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(socket0)_core_c6-state_residency_(%),0
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(7)_core_c6-state_residency_(%),0
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(6)_core_c6-state_residency_(%),0
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(5)_core_c6-state_residency_(%),0
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(4)_core_c6-state_residency_(%),0
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(3)_core_c6-state_residency_(%),0
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(2)_core_c6-state_residency_(%),0
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(1)_core_c6-state_residency_(%),0
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(0)_core_c6-state_residency_(%),0
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(total_)_core_c7-state_residency_(%),76
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(socket0)_core_c7-state_residency_(%),76
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(7)_core_c7-state_residency_(%),80
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(6)_core_c7-state_residency_(%),80
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(5)_core_c7-state_residency_(%),77
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(4)_core_c7-state_residency_(%),77
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(3)_core_c7-state_residency_(%),78.3
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(2)_core_c7-state_residency_(%),78.3
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(1)_core_c7-state_residency_(%),68.8
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(0)_core_c7-state_residency_(%),68.8
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_qpi_counters(total_)_qpi_link_bandwidth,0
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_qpi_counters(socket0)_qpi_link_bandwidth,0
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(total_)_memory_read_bandwidth,1339930798
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(socket0)_memory_read_bandwidth,1339930798
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(total_)_memory_write_bandwidth,222714135
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(socket0)_memory_write_bandwidth,222714135
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(total_)_package/socket_consumed_energy,11
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(socket0)_package/socket_consumed_energy,11
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(total_)_dram/memory_consumed_energy,0
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(socket0)_dram/memory_consumed_energy,0
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c0-state_residency_(%),100
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c0-state_residency_(%),100
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c2-state_residency_(%),0
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c2-state_residency_(%),0
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c3-state_residency_(%),0
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c3-state_residency_(%),0
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c6-state_residency_(%),0
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c6-state_residency_(%),0
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c7-state_residency_(%),0
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c7-state_residency_(%),0
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c8-state_residency_(%),0
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c8-state_residency_(%),0
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c9-state_residency_(%),0
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c9-state_residency_(%),0
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c10-state_residency_(%),0
pcm_data,2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c10-state_residency_(%),0
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(total_)_clockticks,4976124825
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(socket0)_clockticks,4976124825
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(7)_clockticks,558026636
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(6)_clockticks,558200195
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(5)_clockticks,533344056
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(4)_clockticks,533660342
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(3)_clockticks,687267371
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(2)_clockticks,687484736
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(1)_clockticks,708932976
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(0)_clockticks,709208513
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(total_)_instructions_retired,2468297472
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(socket0)_instructions_retired,2468297472
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(7)_instructions_retired,257678916
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(6)_instructions_retired,257624532
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(5)_instructions_retired,240129297
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(4)_instructions_retired,240066729
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(3)_instructions_retired,387700964
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(2)_instructions_retired,387788328
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(1)_instructions_retired,348675582
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(0)_instructions_retired,348633124
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(total_)_l2_cache_misses,9201545
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(socket0)_l2_cache_misses,9201545
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(7)_l2_cache_misses,1393804
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(6)_l2_cache_misses,754083
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(5)_l2_cache_misses,604676
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(4)_l2_cache_misses,1399420
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(3)_l2_cache_misses,726972
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(2)_l2_cache_misses,1657163
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(1)_l2_cache_misses,697342
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(0)_l2_cache_misses,1968085
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(total_)_l3_cache_misses,2127724
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(socket0)_l3_cache_misses,2127724
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(7)_l3_cache_misses,422607
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(6)_l3_cache_misses,178268
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(5)_l3_cache_misses,161836
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(4)_l3_cache_misses,277083
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(3)_l3_cache_misses,204189
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(2)_l3_cache_misses,279593
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(1)_l3_cache_misses,161041
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(0)_l3_cache_misses,443107
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(total_)_instructions_per_clocktick_(ipc),0.496035822468063
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(socket0)_instructions_per_clocktick_(ipc),0.496035822468063
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(7)_instructions_per_clocktick_(ipc),0.461827578106648
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(6)_instructions_per_clocktick_(ipc),0.46137590983799
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(5)_instructions_per_clocktick_(ipc),0.45023347259769
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(4)_instructions_per_clocktick_(ipc),0.450012281994596
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(3)_instructions_per_clocktick_(ipc),0.564073226544622
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(2)_instructions_per_clocktick_(ipc),0.563965681601525
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(1)_instructions_per_clocktick_(ipc),0.491863905325444
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(0)_instructions_per_clocktick_(ipc),0.491406394381815
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(total_)_relative_frequency_(%),14.810003627895
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(socket0)_relative_frequency_(%),14.810003627895
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(7)_relative_frequency_(%),13.2852729145211
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(6)_relative_frequency_(%),13.2915145273539
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(5)_relative_frequency_(%),12.698561308242
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(4)_relative_frequency_(%),12.7048029210748
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(3)_relative_frequency_(%),16.3655088474862
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(2)_relative_frequency_(%),16.3686296539026
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(1)_relative_frequency_(%),16.8773210997722
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(0)_relative_frequency_(%),16.8866835190213
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(total_)_thermal_headroom_below_tjmax,1.84467440715621E+19
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(socket0)_thermal_headroom_below_tjmax,23
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(7)_thermal_headroom_below_tjmax,26
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(6)_thermal_headroom_below_tjmax,26
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(5)_thermal_headroom_below_tjmax,26
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(4)_thermal_headroom_below_tjmax,26
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(3)_thermal_headroom_below_tjmax,23
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(2)_thermal_headroom_below_tjmax,23
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(1)_thermal_headroom_below_tjmax,25
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(0)_thermal_headroom_below_tjmax,25
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(total_)_core_c0-state_residency_(%),23.3
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(socket0)_core_c0-state_residency_(%),23.3
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(7)_core_c0-state_residency_(%),20.6
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(6)_core_c0-state_residency_(%),20.7
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(5)_core_c0-state_residency_(%),18.8
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(4)_core_c0-state_residency_(%),18.8
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(3)_core_c0-state_residency_(%),25.8
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(2)_core_c0-state_residency_(%),25.8
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(1)_core_c0-state_residency_(%),28
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(0)_core_c0-state_residency_(%),28
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(total_)_core_c1-state_residency_(%),12.4
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(socket0)_core_c1-state_residency_(%),12.4
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(7)_core_c1-state_residency_(%),11.7
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(6)_core_c1-state_residency_(%),11.7
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(5)_core_c1-state_residency_(%),13.9
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(4)_core_c1-state_residency_(%),13.9
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(3)_core_c1-state_residency_(%),13
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(2)_core_c1-state_residency_(%),13
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(1)_core_c1-state_residency_(%),11.1
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(0)_core_c1-state_residency_(%),11.1
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(total_)_core_c3-state_residency_(%),2.4
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(socket0)_core_c3-state_residency_(%),2.4
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(7)_core_c3-state_residency_(%),1.3
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(6)_core_c3-state_residency_(%),1.3
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(5)_core_c3-state_residency_(%),0
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(4)_core_c3-state_residency_(%),0
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(3)_core_c3-state_residency_(%),1.4
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(2)_core_c3-state_residency_(%),1.4
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(1)_core_c3-state_residency_(%),6.9
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(0)_core_c3-state_residency_(%),6.9
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(total_)_core_c6-state_residency_(%),0
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(socket0)_core_c6-state_residency_(%),0
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(7)_core_c6-state_residency_(%),0
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(6)_core_c6-state_residency_(%),0
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(5)_core_c6-state_residency_(%),0
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(4)_core_c6-state_residency_(%),0
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(3)_core_c6-state_residency_(%),0
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(2)_core_c6-state_residency_(%),0
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(1)_core_c6-state_residency_(%),0
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(0)_core_c6-state_residency_(%),0
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(total_)_core_c7-state_residency_(%),61.6
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(socket0)_core_c7-state_residency_(%),61.6
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(7)_core_c7-state_residency_(%),66.1
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(6)_core_c7-state_residency_(%),66.1
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(5)_core_c7-state_residency_(%),67
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(4)_core_c7-state_residency_(%),67
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(3)_core_c7-state_residency_(%),59.7
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(2)_core_c7-state_residency_(%),59.7
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(1)_core_c7-state_residency_(%),53.8
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(0)_core_c7-state_residency_(%),53.8
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_qpi_counters(total_)_qpi_link_bandwidth,0
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_qpi_counters(socket0)_qpi_link_bandwidth,0
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(total_)_memory_read_bandwidth,1731175872
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(socket0)_memory_read_bandwidth,1731175872
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(total_)_memory_write_bandwidth,193911936
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(socket0)_memory_write_bandwidth,193911936
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(total_)_package/socket_consumed_energy,13
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(socket0)_package/socket_consumed_energy,13
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(total_)_dram/memory_consumed_energy,0
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(socket0)_dram/memory_consumed_energy,0
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c0-state_residency_(%),100
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c0-state_residency_(%),100
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c2-state_residency_(%),0
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c2-state_residency_(%),0
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c3-state_residency_(%),0
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c3-state_residency_(%),0
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c6-state_residency_(%),0
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c6-state_residency_(%),0
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c7-state_residency_(%),0
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c7-state_residency_(%),0
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c8-state_residency_(%),0
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c8-state_residency_(%),0
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c9-state_residency_(%),0
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c9-state_residency_(%),0
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c10-state_residency_(%),0
pcm_data,2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c10-state_residency_(%),0
