2024-11-13 16:26:49,__desktop-qb9csk1_pcm_core_counters(total_)_clockticks,17223483663
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(2)_core_c3-state_residency_(%),0.6
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(1)_core_c3-state_residency_(%),0.6
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(0)_core_c3-state_residency_(%),0.6
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(total_)_core_c6-state_residency_(%),0
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(socket0)_core_c6-state_residency_(%),0
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(7)_core_c6-state_residency_(%),0
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(6)_core_c6-state_residency_(%),0
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(5)_core_c6-state_residency_(%),0
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(4)_core_c6-state_residency_(%),0
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(3)_core_c6-state_residency_(%),0
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(2)_core_c6-state_residency_(%),0
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(1)_core_c6-state_residency_(%),0
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(0)_core_c6-state_residency_(%),0
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(total_)_core_c7-state_residency_(%),76
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(socket0)_core_c7-state_residency_(%),76
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(7)_core_c7-state_residency_(%),80
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(6)_core_c7-state_residency_(%),80
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(5)_core_c7-state_residency_(%),77
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(4)_core_c7-state_residency_(%),77
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(3)_core_c7-state_residency_(%),78.3
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(2)_core_c7-state_residency_(%),78.3
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(1)_core_c7-state_residency_(%),68.8
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_core_counters(0)_core_c7-state_residency_(%),68.8
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_qpi_counters(total_)_qpi_link_bandwidth,0
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_qpi_counters(socket0)_qpi_link_bandwidth,0
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(total_)_memory_read_bandwidth,1339930798
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(socket0)_memory_read_bandwidth,1339930798
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(total_)_memory_write_bandwidth,222714135
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(socket0)_memory_write_bandwidth,222714135
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(total_)_package/socket_consumed_energy,11
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(socket0)_package/socket_consumed_energy,11
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(total_)_dram/memory_consumed_energy,0
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(socket0)_dram/memory_consumed_energy,0
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c0-state_residency_(%),100
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c0-state_residency_(%),100
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c2-state_residency_(%),0
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c2-state_residency_(%),0
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c3-state_residency_(%),0
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c3-state_residency_(%),0
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c6-state_residency_(%),0
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c6-state_residency_(%),0
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c7-state_residency_(%),0
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c7-state_residency_(%),0
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c8-state_residency_(%),0
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c8-state_residency_(%),0
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c9-state_residency_(%),0
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c9-state_residency_(%),0
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c10-state_residency_(%),0
2024-11-13 16:27:11,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c10-state_residency_(%),0
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(total_)_clockticks,4976124825
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(socket0)_clockticks,4976124825
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(7)_clockticks,558026636
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(6)_clockticks,558200195
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(5)_clockticks,533344056
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(4)_clockticks,533660342
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(3)_clockticks,687267371
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(2)_clockticks,687484736
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(1)_clockticks,708932976
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(0)_clockticks,709208513
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(total_)_instructions_retired,2468297472
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(socket0)_instructions_retired,2468297472
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(7)_instructions_retired,257678916
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(6)_instructions_retired,257624532
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(5)_instructions_retired,240129297
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(4)_instructions_retired,240066729
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(3)_instructions_retired,387700964
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(2)_instructions_retired,387788328
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(1)_instructions_retired,348675582
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(0)_instructions_retired,348633124
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(total_)_l2_cache_misses,9201545
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(socket0)_l2_cache_misses,9201545
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(7)_l2_cache_misses,1393804
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(6)_l2_cache_misses,754083
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(5)_l2_cache_misses,604676
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(4)_l2_cache_misses,1399420
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(3)_l2_cache_misses,726972
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(2)_l2_cache_misses,1657163
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(1)_l2_cache_misses,697342
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(0)_l2_cache_misses,1968085
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(total_)_l3_cache_misses,2127724
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(socket0)_l3_cache_misses,2127724
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(7)_l3_cache_misses,422607
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(6)_l3_cache_misses,178268
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(5)_l3_cache_misses,161836
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(4)_l3_cache_misses,277083
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(3)_l3_cache_misses,204189
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(2)_l3_cache_misses,279593
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(1)_l3_cache_misses,161041
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(0)_l3_cache_misses,443107
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(total_)_instructions_per_clocktick_(ipc),0.496035822468063
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(socket0)_instructions_per_clocktick_(ipc),0.496035822468063
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(7)_instructions_per_clocktick_(ipc),0.461827578106648
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(6)_instructions_per_clocktick_(ipc),0.46137590983799
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(5)_instructions_per_clocktick_(ipc),0.45023347259769
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(4)_instructions_per_clocktick_(ipc),0.450012281994596
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(3)_instructions_per_clocktick_(ipc),0.564073226544622
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(2)_instructions_per_clocktick_(ipc),0.563965681601525
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(1)_instructions_per_clocktick_(ipc),0.491863905325444
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(0)_instructions_per_clocktick_(ipc),0.491406394381815
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(total_)_relative_frequency_(%),14.810003627895
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(socket0)_relative_frequency_(%),14.810003627895
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(7)_relative_frequency_(%),13.2852729145211
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(6)_relative_frequency_(%),13.2915145273539
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(5)_relative_frequency_(%),12.698561308242
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(4)_relative_frequency_(%),12.7048029210748
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(3)_relative_frequency_(%),16.3655088474862
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(2)_relative_frequency_(%),16.3686296539026
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(1)_relative_frequency_(%),16.8773210997722
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(0)_relative_frequency_(%),16.8866835190213
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(total_)_thermal_headroom_below_tjmax,1.84467440715621E+19
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(socket0)_thermal_headroom_below_tjmax,23
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(7)_thermal_headroom_below_tjmax,26
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(6)_thermal_headroom_below_tjmax,26
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(5)_thermal_headroom_below_tjmax,26
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(4)_thermal_headroom_below_tjmax,26
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(3)_thermal_headroom_below_tjmax,23
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(2)_thermal_headroom_below_tjmax,23
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(1)_thermal_headroom_below_tjmax,25
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(0)_thermal_headroom_below_tjmax,25
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(total_)_core_c0-state_residency_(%),23.3
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(socket0)_core_c0-state_residency_(%),23.3
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(7)_core_c0-state_residency_(%),20.6
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(6)_core_c0-state_residency_(%),20.7
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(5)_core_c0-state_residency_(%),18.8
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(4)_core_c0-state_residency_(%),18.8
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(3)_core_c0-state_residency_(%),25.8
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(2)_core_c0-state_residency_(%),25.8
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(1)_core_c0-state_residency_(%),28
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(0)_core_c0-state_residency_(%),28
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(total_)_core_c1-state_residency_(%),12.4
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(socket0)_core_c1-state_residency_(%),12.4
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(7)_core_c1-state_residency_(%),11.7
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(6)_core_c1-state_residency_(%),11.7
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(5)_core_c1-state_residency_(%),13.9
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(4)_core_c1-state_residency_(%),13.9
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(3)_core_c1-state_residency_(%),13
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(2)_core_c1-state_residency_(%),13
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(1)_core_c1-state_residency_(%),11.1
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(0)_core_c1-state_residency_(%),11.1
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(total_)_core_c3-state_residency_(%),2.4
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(socket0)_core_c3-state_residency_(%),2.4
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(7)_core_c3-state_residency_(%),1.3
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(6)_core_c3-state_residency_(%),1.3
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(5)_core_c3-state_residency_(%),0
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(4)_core_c3-state_residency_(%),0
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(3)_core_c3-state_residency_(%),1.4
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(2)_core_c3-state_residency_(%),1.4
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(1)_core_c3-state_residency_(%),6.9
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(0)_core_c3-state_residency_(%),6.9
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(total_)_core_c6-state_residency_(%),0
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(socket0)_core_c6-state_residency_(%),0
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(7)_core_c6-state_residency_(%),0
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(6)_core_c6-state_residency_(%),0
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(5)_core_c6-state_residency_(%),0
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(4)_core_c6-state_residency_(%),0
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(3)_core_c6-state_residency_(%),0
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(2)_core_c6-state_residency_(%),0
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(1)_core_c6-state_residency_(%),0
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(0)_core_c6-state_residency_(%),0
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(total_)_core_c7-state_residency_(%),61.6
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(socket0)_core_c7-state_residency_(%),61.6
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(7)_core_c7-state_residency_(%),66.1
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(6)_core_c7-state_residency_(%),66.1
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(5)_core_c7-state_residency_(%),67
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(4)_core_c7-state_residency_(%),67
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(3)_core_c7-state_residency_(%),59.7
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(2)_core_c7-state_residency_(%),59.7
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(1)_core_c7-state_residency_(%),53.8
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_core_counters(0)_core_c7-state_residency_(%),53.8
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_qpi_counters(total_)_qpi_link_bandwidth,0
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_qpi_counters(socket0)_qpi_link_bandwidth,0
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(total_)_memory_read_bandwidth,1731175872
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(socket0)_memory_read_bandwidth,1731175872
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(total_)_memory_write_bandwidth,193911936
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(socket0)_memory_write_bandwidth,193911936
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(total_)_package/socket_consumed_energy,13
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(socket0)_package/socket_consumed_energy,13
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(total_)_dram/memory_consumed_energy,0
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(socket0)_dram/memory_consumed_energy,0
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c0-state_residency_(%),100
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c0-state_residency_(%),100
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c2-state_residency_(%),0
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c2-state_residency_(%),0
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c3-state_residency_(%),0
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c3-state_residency_(%),0
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c6-state_residency_(%),0
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c6-state_residency_(%),0
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c7-state_residency_(%),0
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c7-state_residency_(%),0
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c8-state_residency_(%),0
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c8-state_residency_(%),0
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c9-state_residency_(%),0
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c9-state_residency_(%),0
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(total_)_package_c10-state_residency_(%),0
2024-11-13 16:27:22,__desktop-qb9csk1_pcm_socket_counters(socket0)_package_c10-state_residency_(%),0
